file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-094328-25,L1,Order,2026-01-15,L5A,9591.85,arrears,2288.37,pattern_1,4.19,"January 7, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094340-25,L1,Order,2026-01-09,K1S,,,,,,"January 5, 2026",True,False,True,,False,True,text,no dollar amount found
LTB-L-094350-25,L1,Order,2026-02-13,L7C,,,,,,"January 22, 2026",True,True,False,False,,True,text,no dollar amount found
LTB-L-094351-25,L1,Order,2026-02-09,M3H,9843.0,arrears,2075.0,pattern_1,4.74,"February 2, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094374-25,L1,Order,2026-03-10,M3H,8751.18,arrears,1916.74,pattern_1,4.57,"February 3, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094376-25,L1,Order,2026-01-28,K1N,,,,,,"January 22, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-094396-25,L1,Order,2026-02-11,M2R,8091.8,arrears,2392.99,pattern_2,3.38,"February 3, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094398-25,L1,Order,2026-01-29,K6H,,,,,,"January 26, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-094404-25,L1,Review Order,2026-02-19,M2M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-094410-25,L1,Order,2026-02-06,K8P,7979.74,arrears,1839.87,pattern_1,4.34,"January 29, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094456-25,L1,Order,2026-02-11,M4T,4961.0,arrears,2425.0,pattern_1,2.05,"February 2, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094457-25,L1,Order,2026-02-12,M3M,2514.0,arrears,2512.0,pattern_1,1.0,"February 2, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094461-25,L1,Order,2026-02-02,N7L,,,,,,"January 29, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-094465-25,L1,Order,2026-02-04,L1G,,,,,,"January 29, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-094490-25,L1,Order,2026-02-06,K1V,646.0,arrears,,,,"January 28, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094527-25,L1,Order,2026-03-12,L7S,4244.57,arrears,2009.87,pattern_1,2.11,"February 2, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094533-25,L1,Order,2026-02-10,M3C,,,,,,"February 2, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-094556-25,L1,Order,2026-02-11,M2R,9167.04,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094557-25,L1,Order,2026-02-12,M5B,18224.74,arrears,2950.0,pattern_1,6.18,"February 4, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094581-25,L1,ExParte Order,2026-01-12,M1K,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-094590-25,L1,Order,2026-02-13,M9R,1741.04,stated_total,1741.04,pattern_1,1.0,"February 5, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-L-094593-25,L1,Order,2026-02-10,M1N,3517.98,arrears,1057.05,pattern_1,3.33,"February 5, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094594-25,L1,Order,2026-02-10,M1N,5306.45,arrears,2836.67,pattern_1,1.87,"February 5, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094667-25,L1,Order,2026-02-05,L8K,3030.2,arrears,1599.1,pattern_2,1.89,,True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094699-25,L1,Order,2026-02-06,M5P,,,,,,"February 2, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-094708-25,L1,ExParte Order,2026-01-30,M1L,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-094745-25,L1,Order,2026-01-28,K9H,1268.0,arrears,,,,"January 21, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094754-25,L1,ExParte Order,2026-02-11,L2R,5741.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094781-25,L1,Order,2026-02-09,M9M,21246.0,arrears,2670.0,pattern_1,7.96,"February 2, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094785-25,L1,Order,2026-02-04,M9V,,,,,,"January 29, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-094791-25,L1,Order,2026-01-26,L7A,1024.63,ambiguous-max,,,,"January 21, 2026",True,True,True,True,False,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-094810-25,L1,Order,2026-02-27,M5R,8061.0,arrears,2650.0,pattern_1,3.04,"February 24, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094824-24,L1,Review Order,2026-02-12,N0G,4706.8,arrears,,,,,False,,,,,False,text,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; matched expected keyword for category"
LTB-L-094842-25,L1,Order,2026-02-09,L1P,,,,,,"February 2, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-094844-25,L1,ExParte Order,2026-01-29,M1G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-094869-25,L1,Order,2026-01-23,N2A,5285.0,arrears,,,,"January 21, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094874-25,L1,Order,2026-01-27,N5R,400.0,ambiguous-max,1637.95,pattern_2,0.24,,False,,,,,True,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-094876-25,L1,Order,2026-01-28,L6Z,19878.0,arrears,2054.0,pattern_1,9.68,"January 26, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094879-25,L1,Order,2026-01-30,N5V,8873.53,arrears,1181.27,pattern_1,7.51,"January 22, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094918-25,L1,Order,2026-01-15,M4Y,6058.56,arrears,1735.7,pattern_1,3.49,"January 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094921-25,L1,ExParte Order,2026-01-26,M4Y,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-094924-25,L1,ExParte Order,2026-01-12,M1G,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-094927-25,L1,ExParte Order,2026-01-26,M2J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-094936-25,L1,ExParte Order,2026-02-13,N5Y,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-094945-25,L1,Order,2026-01-28,K1C,343.01,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094949-25,L1,Order,2026-01-30,K1E,10795.0,arrears,2121.8,pattern_1,5.09,"January 22, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-094961-25,L1,Order,2026-02-09,L7C,,,,,,"February 3, 2026",False,,,,,True,text,no dollar amount found
LTB-L-094974-25,L1,Order,2026-02-03,K1R,,,,,,"January 29, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-094993-25,L1,Order,2026-02-03,N6J,,,,,,"January 28, 2026",True,False,False,,,True,text,no dollar amount found
LTB-L-094994-25,L1,Order,2026-01-27,N3T,,,,,,"January 21, 2026",True,False,True,,False,True,text,no dollar amount found
LTB-L-095011-25,L1,Order,2026-01-26,N5A,6484.71,arrears,1695.0,pattern_1,3.83,"January 21, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095029-25,L1,Order,2026-01-23,L4B,10194.32,arrears,2650.0,pattern_2,3.85,"January 21, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095038-25,L1,Order,2026-02-12,N8S,12598.52,arrears,2487.0,pattern_1,5.07,"February 3, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095078-25,L1,Order,2026-01-29,L8L,8936.0,arrears,,,,"January 21, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095135-25,L1,Order,2026-02-04,L9B,5640.0,arrears,,,,"January 28, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095154-25,L1,Order,2026-02-10,L7T,,,,,,"February 5, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-095172-25,L1,ExParte Order,2026-01-23,M3A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-095193-25,L1,Order,2026-01-27,L8L,3090.0,arrears,1545.0,pattern_1,2.0,"January 21, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095219-25,L1,Order,2026-02-20,N1R,9430.76,arrears,1146.87,pattern_1,8.22,"February 17, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095273-25,L1,Order,2026-01-27,L1N,20502.0,arrears,3386.0,pattern_1,6.05,"January 22, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095296-25,L1,Order,2026-01-28,N9A,9376.78,arrears,,,,"January 21, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095313-25,L1,Order,2026-01-27,L4M,,,,,,"January 22, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-095317-25,L1,Order,2026-02-05,K8N,3302.0,arrears,,,,"January 22, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095324-25,L1,Order,2026-02-03,L6H,7431.85,arrears,2369.17,pattern_1,3.14,"January 27, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095328-25,L1,Order,2026-01-30,L8K,6746.0,arrears,1995.0,pattern_1,3.38,"January 26, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095345-25,L1,Order,2026-02-11,M4E,11541.49,arrears,2216.81,pattern_1,5.21,"February 2, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095364-25,L1,Order,2026-02-04,N1R,4967.49,arrears,,,,"January 26, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095369-25,L1,Order,2026-01-23,L8P,500.0,ambiguous-max,1445.0,pattern_2,0.35,,False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-095392-25,L1,Review Order,2026-03-30,K1K,,,,,,"March 25, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-095408-25,L1,Order,2026-02-05,M1B,194.06,arrears,2257.18,pattern_2,0.09,"February 2, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095435-25,L1,Order,2026-02-02,L5A,6301.41,arrears,,,,"January 22, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095441-25,L1,Order,2026-02-05,P6B,817.0,arrears,,,,"January 28, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095457-25,L1,Order,2026-02-19,L6V,2626.0,arrears,,,,"February 12, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095466-25,L1,Order,2026-02-04,L1H,14733.64,arrears,2300.0,pattern_1,6.41,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095469-25,L1,Order,2026-02-06,P6C,7749.0,arrears,1531.5,pattern_1,5.06,"January 28, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095495-25,L1,Order,2026-02-04,K8N,17849.01,arrears,3000.0,pattern_1,5.95,"January 27, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095505-25,L1,Order,2026-01-28,N3T,9842.0,arrears,,,,"January 22, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095536-25,L1,Order,2026-02-04,L8K,4235.0,arrears,1695.0,pattern_1,2.5,"January 26, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095539-25,L1,Order,2026-01-30,K1L,14346.0,arrears,1927.0,pattern_1,7.44,"January 22, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095555-24,L1,Review Order,2026-02-11,N5Z,2236.0,arrears,,,,"October 8, 2025",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095561-25,L1,Order,2026-01-26,K1K,4711.0,arrears,905.0,pattern_1,5.21,"January 21, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095565-25,L1,Order,2026-02-25,N0M,2602.44,arrears,1208.22,pattern_1,2.15,"February 17, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095606-25,L1,Order,2026-01-28,P6C,5737.3,arrears,832.15,pattern_1,6.89,"January 21, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095613-25,L1,Review Order,2026-03-24,M2N,,,,,,"March 16, 2026",True,True,True,True,True,True,text,no dollar amount found
LTB-L-095620-25,L1,Order,2026-01-30,L8K,1486.0,arrears,1300.0,pattern_2,1.14,"January 26, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095639-25,L1,Review Order,2026-02-17,N9A,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-095652-25,L1,Order,2026-05-11,M4R,7512.23,arrears,,,,"April 30, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095658-25,L1,Order,2026-02-12,M6H,3342.6,arrears,1511.87,pattern_2,2.21,"February 4, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-095672-25,L1,Order,2026-02-23,K1Z,13091.0,arrears,1275.0,pattern_1,10.27,"February 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
