file_number,category,doc_type,order_date,fsa,primary_amount,amount_type,monthly_rent,rent_pattern,months_of_rent_owed,hearing_date,hearing_sentence_found,landlord_attended,tenant_attended,landlord_represented,tenant_represented,explicit_non_attendance,extraction_method,notes
LTB-L-101915-25,L1,Order,2026-03-18,N8H,48652.8,arrears,1812.33,pattern_2,26.85,"February 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-101925-25,L1,ExParte Order,2026-02-19,M9V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-101926-25,L1,Order,2026-03-04,K1G,,,,,,,True,True,True,False,False,True,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-101930-25,L1,Order,2026-03-20,M2H,17018.79,arrears,3100.0,pattern_1,5.49,"February 23, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-101943-25,L1,Order,2026-02-24,L6S,6593.85,arrears,2135.28,pattern_2,3.09,"February 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-101988-25,L1,Order,2026-02-12,N2H,1826.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102006-25,L1,ExParte Order,2026-02-03,N1R,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-102026-25,L1,ExParte Order,2026-02-12,L6J,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102043-25,L1,Order,2026-03-17,N4G,4096.39,arrears,1700.0,pattern_2,2.41,"February 12, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102058-25,L1,Order,2026-02-19,L4H,,,,,,"February 10, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-102066-25,L1,Order,2026-02-18,M9C,11514.75,arrears,2515.0,pattern_1,4.58,"February 10, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102083-25,L1,ExParte Order,2026-02-13,K2H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102103-25,L1,Order,2026-02-23,K6V,1416.0,arrears,1216.0,pattern_2,1.16,"February 12, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102116-25,L1,Order,2026-03-04,M5R,,,,,,"February 25, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-102123-25,L1,Order,2026-02-24,N2P,6822.09,arrears,2450.0,pattern_2,2.78,"February 17, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102158-25,L1,Order,2026-02-19,L3C,7186.0,arrears,1000.0,pattern_1,7.19,"February 11, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102167-25,L1,ExParte Order,2026-02-05,M3N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102188-25,L1,Order,2026-02-19,N3S,20507.0,arrears,1900.0,pattern_1,10.79,"February 11, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102202-25,L1,Order,2026-02-17,M6R,7960.37,arrears,1450.0,pattern_1,5.49,"February 11, 2026",True,True,False,False,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102209-25,L1,Order,2026-03-02,K1V,488.0,arrears,,,,"February 25, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102306-25,L1,Order,2026-02-25,M3H,5274.66,arrears,2096.22,pattern_1,2.52,"February 19, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102310-25,L1,Order,2026-03-06,K1L,3323.26,arrears,1001.67,pattern_1,3.32,"February 25, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102314-25,L1,Order,2026-03-03,K1Z,3619.74,arrears,1230.0,pattern_1,2.94,"February 25, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102325-25,L1,Order,2026-03-11,M6L,13298.9,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102328-25,L1,Order,2026-03-05,M9R,6914.22,arrears,2526.43,pattern_2,2.74,"February 25, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102365-25,L1,Order,2026-02-25,M4L,1452.18,arrears,,,,"February 19, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102369-25,L1,Order,2026-02-20,N1H,13066.0,arrears,1062.0,pattern_1,12.3,"February 11, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102371-25,L1,Order,2026-03-02,M2J,4667.28,arrears,2240.94,pattern_1,2.08,"February 25, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102376-25,L1,Order,2026-02-18,L3C,2701.0,arrears,,,,"February 11, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102390-25,L1,Order,2026-03-06,M2J,5410.65,arrears,1753.57,pattern_1,3.09,"February 25, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102434-25,L1,Order,2026-03-10,M3L,4657.49,arrears,1500.78,pattern_1,3.1,"March 2, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102442-25,L1,Order,2026-02-23,L6T,5166.35,arrears,2413.87,pattern_1,2.14,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102461-25,L1,Order,2026-02-23,M9R,2990.61,arrears,1819.16,pattern_1,1.64,"February 18, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102464-25,L1,Order,2026-02-19,M3H,6886.0,arrears,,,,"February 17, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102465-25,L1,Order,2026-02-25,L7S,7123.04,arrears,1399.72,pattern_1,5.09,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102474-25,L1,ExParte Order,2026-01-14,L7S,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-102489-25,L1,Order,2026-03-13,K2B,2838.63,arrears,,,,"March 2, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102518-25,L1,Order,2026-03-12,M3L,4589.37,arrears,1492.95,pattern_1,3.07,"March 2, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102521-25,L1,Order,2026-03-09,M3L,,,,,,"March 2, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-102522-25,L1,Order,2026-02-18,N5A,1702.97,arrears,,,,"February 12, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102524-25,L1,Review Order,2026-04-10,K2B,,,,,,,False,,,,,True,text,no dollar amount found
LTB-L-102554-25,L1,ExParte Order,2026-02-12,M3A,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-102564-25,L1,Order,2026-03-03,M4V,4129.44,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102580-25,L1,Order,2026-02-27,M2J,4963.29,arrears,1603.42,pattern_1,3.1,"February 19, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102598-25,L1,Order,2026-03-12,K1R,3593.8,arrears,,,,"March 4, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102606-25,L1,ExParte Order,2026-01-16,M6R,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102624-25,L1,Order,2026-03-03,M2J,4112.84,arrears,2203.98,pattern_1,1.87,"February 19, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102641-25,L1,ExParte Order,2026-01-26,M6M,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102658-25,L1,Order,2026-03-12,M1B,10228.35,arrears,2309.45,pattern_1,4.43,"March 2, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102693-25,L1,Order,2026-03-03,M1T,5749.48,arrears,1957.0,pattern_1,2.94,"February 26, 2026",True,False,False,,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102716-25,L1,Order,2026-02-18,K2G,,,,,,"February 10, 2026",True,False,True,,False,True,text,no dollar amount found
LTB-L-102730-25,L1,Order,2026-02-20,K8P,2686.0,arrears,,,,"February 12, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102732-25,L1,Order,2026-02-23,L2G,1000.0,ambiguous-max,,,,"February 12, 2026",True,True,True,False,False,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-102754-25,L1,Order,2026-03-03,N1H,,,,,,"February 26, 2026",True,True,True,True,False,False,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-102776-25,L1,Order,2026-02-25,L5L,4755.03,arrears,1523.01,pattern_1,3.12,"February 18, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102789-24,L1,Order,2026-02-13,M6S,31386.0,arrears,1950.0,pattern_1,16.1,"November 13, 2025",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102811-25,L1,Order,2026-02-23,K7M,4409.5,arrears,1699.0,pattern_1,2.6,"February 18, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102813-25,L1,Order,2026-02-24,P4N,,,,,,"February 12, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-102814-25,L1,Order,2026-05-12,L0L,46796.4,arrears,1600.0,pattern_1,29.25,"May 4, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102845-25,L1,Order,2026-03-25,K0C,6086.0,arrears,1750.0,pattern_1,3.48,"February 18, 2026",True,True,True,False,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102846-25,L1,Order,2026-02-18,K0C,,,,,,"February 12, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-102857-25,L1,Order,2026-02-26,K7M,5625.41,arrears,,,,"February 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102863-25,L1,Order,2026-03-02,N2M,1669.7,stated_total,1669.7,pattern_1,1.0,"February 19, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-L-102874-25,L1,Order,2026-03-03,K1G,,,,,,"February 24, 2026",False,,,,,True,text,no dollar amount found
LTB-L-102903-25,L1,ExParte Order,2026-01-27,L8V,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102922-25,L1,Order,2026-02-17,L8P,105.48,ambiguous-max,1054.35,pattern_2,0.1,,False,,,,,False,text,"found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-L-102928-25,L1,ExParte Order,2026-02-09,M3L,,,,,,,False,,,,,False,ocr,no dollar amount found
LTB-L-102929-25,L1,Order,2026-03-06,K2P,4116.52,arrears,1055.0,pattern_1,3.9,"February 24, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102933-25,L1,Order,2026-04-28,L4N,8405.32,arrears,1700.0,pattern_1,4.94,"April 9, 2026",True,True,True,True,True,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-102950-25,L1,ExParte Order,2026-01-30,M5P,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102983-25,L1,ExParte Order,2026-02-05,K1K,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-102998-25,L1,Order,2026-02-26,K2H,2317.71,arrears,1131.25,pattern_2,2.05,"February 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103008-25,L1,Order,2026-03-12,M1L,,,,,,"March 3, 2026",True,True,True,True,False,False,text,no dollar amount found
LTB-L-103016-25,L1,ExParte Order,2026-01-12,L8N,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-103032-25,L1,Order,2026-03-02,M2J,,,,,,,True,True,False,True,,True,text,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-L-103038-25,L1,Order,2026-02-26,N6A,10764.0,arrears,,,,"February 24, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103043-25,L1,Order,2026-02-17,K8P,1867.0,arrears,,,,,False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103044-25,L1,Order,2026-02-24,N1H,,,,,,"February 17, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-103061-25,L1,ExParte Order,2026-02-20,N1H,,,,,,,False,,,,,False,text,no dollar amount found
LTB-L-103062-25,L1,Order,2026-03-09,M9W,7264.7,arrears,2406.5,pattern_1,3.02,"February 26, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103075-25,L1,Order,2026-02-25,N7M,1533.59,arrears,978.1,pattern_1,1.57,"February 17, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103092-25,L1,Order,2026-03-09,M2K,,,,,,"February 26, 2026",True,True,False,True,,True,text,no dollar amount found
LTB-L-103098-25,L1,Order,2026-02-26,N5A,1970.0,stated_total,1970.0,pattern_1,1.0,"February 19, 2026",False,,,,,False,text,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-L-103101-25,L1,Order,2026-02-23,L9S,7074.0,arrears,2097.0,pattern_2,3.37,"February 18, 2026",False,,,,,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103106-25,L1,Order,2026-03-11,M4P,3023.85,arrears,,,,"March 5, 2026",True,True,True,True,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103114-25,L1,Order,2026-02-24,L1C,8436.0,arrears,2750.0,pattern_1,3.07,"February 17, 2026",True,False,True,,False,False,text,found in operative 'It is ordered that' section; matched expected keyword for category
LTB-L-103117-25,L1,Order,2026-02-26,N9B,2886.0,arrears,500.0,pattern_1,5.77,"February 18, 2026",True,True,False,True,,True,text,found in operative 'It is ordered that' section; matched expected keyword for category
