file_number,category,doc_type,order_date,url,extraction_method,all_amounts_found,fee_amounts_found,primary_amount,amount_type,matched_context,notes
LTB-T-062287-25,T2,Order,2026-02-26,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uZaoaIAC/LTB-T-062287-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-039020-25,T2,Order,2026-04-20,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000y3SzqIAE/LTB-T-039020-25.Signed.Certified.pdf,text,[],[],,,,no dollar amount found
LTB-T-086721-24,T2,Order,2026-01-19,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000s5OHHIA2/LTB-T-086721-24-HR - signed.pdf,text,[],[],,,,no dollar amount found
LTB-T-064776-25,T2,Order,2026-03-18,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000vvvaDIAQ/LTB-T-064776-25-HR_Eng.pdf,text,[],[],,,,no dollar amount found
LTB-T-105389-24,T2,Order,2026-02-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000ugs8fIAA/LTB-T-105389-24-HR - February 27 2026.doc.pdf,text,[500.0],[],500.0,stated_total,"red that:  1. On or before March 31, 2026, the Landlord shall pay the Tenant is >>>$500.00<<<.   2. If the Landlord does not pay the Tenant the full amount owing by March 31","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-002464-26,T2,Review Order,2026-02-26,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000ugt4lIAA/LTB-T-002464-26-IN-RV_Fr.pdf,text,[],[],,,,no dollar amount found
LTB-T-064278-25,T2,Order,2026-02-19,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uHYdDIAW/LTB-T-064278-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-027689-23,T2,Order,2026-04-10,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000xQEJxIAO/LTB-T-027689-23-HR - April 10 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-033446-25,T2,Order,2026-02-11,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000tV6JQIA0/LTB-T-033446-25-HR - February 11 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-058802-25,T2,Order,2026-01-12,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000rbaFlIAI/LTB-T-058802-25-HR.pdf,text,[225.0],[],225.0,other,n abandoned.  Costs  2. The Landlord's Legal Representative is seeking costs of >>>$225.00<<< because the Tenant did  not advise the Landlord that the Tenant would be abando,"no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-T-029727-23,T2,Amended Order,2026-03-20,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000voOZOIA2/LTB-T-029727-23 AM.pdf,text,"[2000.0, 2000.0, 285.04, 10.0, 7117.49, 5000.0, 5344.5, 5000.0, 5000.0, 4000.0, 2500.0, 15344.5, 53.0, 35000.0, 10000.0, 35000.0, 10000.0, 35000.0, 500.0, 10000.0, 20397.5, 5000.0, 53.0, 15344.5, 35000.0]","[53.0, 5000.0, 53.0, 15344.5]",20397.5,stated_total,"ion to the Landlord.  2. The total amount the Landlord shall pay the Tenants is >>>$20,397.50<<<. This amount  represents:   •  $5,000.00 for reasonable out of pocket expenses;","no operative section found, or it had no dollar mentions at all; fell back to full-document search; explicit stated-total phrasing (""...is \$X"")"
LTB-T-028345-24,T2,Order,2026-03-20,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000w22ywIAA/LTB-T-028345-24-Ex.pdf,text,[],[],,,,no dollar amount found
LTB-T-038587-23,T2,Order,2026-03-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000wa5atIAA/LTB-T-038587-23 & LTB-T-005642-26.pdf,text,"[1801.87, 200.0, 52.6, 1600.0, 236.7, 52.6, 244.78, 56.58, 1721.0, 1085.98, 52.6, 1322.67, 244.78, 244.78, 244.78, 186.42, 431.2, 6250.0, 1801.87, 1322.67, 431.2, 48.0]","[431.2, 48.0]",1801.87,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$1,801.87<<<. This amount represents:   •  $1,322.67 for a rent abatement.  •  $431.20 for c","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-059852-25,T2,Order,2026-03-02,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uYfi8IAC/LTB-T-059852-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-061962-25,T2,Order,2026-03-25,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000w7wafIAA/LTB-T-061962-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-049020-23,T2,Review Order,2026-03-10,"https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000vPc65IAC/LTB-T-049020-23, LTB-T-050471-23, LTB-L-098952-23, LTB-L-005537-24-RV.pdf",text,[2820.0],[],2820.0,other,"ant’s payments  were accounted for except one, which was the alleged payment of >>>$2,820.00<<< on July 4,  2023. However, the Member addressed this payment in the order at pa","no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-T-071010-23,T2,Review Order,2026-02-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000ukkCjIAI/LTB-T-071010-23-RV-HR2.pdf,text,"[200.0, 200.0, 200.0, 1512.97, 4200.0, 49.74, 1512.97, 49.74, 198.96, 700.0, 350.0, 548.96, 198.96, 350.0, 548.96]",[],548.96,stated_total,ced with this order.  34. The total amount the Landlord shall pay the Tenant is >>>$548.96<<<. This amount represents  $198.96 for rent abatement and $350.00 to reimburse fo,"found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-047825-22,T2,Order,2026-04-28,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yehQPIAY/LTB-T-047825-22-HR.pdf,text,"[5000.0, 450.0, 350.0, 50.0, 200.0, 5000.0, 300.0, 54.0, 800.0, 190.0, 345.0, 93.0, 400.0, 4000.0, 2500.0, 400.0, 50000.0, 1000.0, 4400.0, 400.0, 4000.0, 48.0, 2900.0, 400.0, 2500.0, 1000.0]",[48.0],4400.0,stated_total,"t is ordered that:  1. The total amount the Landlord shall pay the Tenant DP is >>>$4,400.00<<<. This amount  represents:   •  $400.00 for a rent abatement.  •  $4,000.00 for","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-058785-25,T2,Order,2026-04-23,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yIaydIAC/LTB-T-058785-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-100598-24,T2,Review Order,2026-02-04,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000tQaPxIAK/LTB-T-100598-24-RV - February 4 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-097353-25,T2,Review Order,2026-03-02,"https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000upKyyIAE/LTB-L-097900-25-RV, LTB-T-090638-25-RV & LTB-T-097353-25-RV - March 2 2026.pdf",text,[],[],,,,no dollar amount found
LTB-T-057003-23,T2,Order,2026-01-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000soJN1IAM/LTB-T-057003-23-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-011982-26,T2,ExParte Order,2026-04-15,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000xyZDsIAM/LTB-T-011982-26-EX.pdf,text,[],[],,,,no dollar amount found
LTB-T-024537-24,T2,Order,2026-04-24,"https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yVDjGIAW/LTB-T-024537-24, LTB-T-104728-24 and LTB-L-034729-25-HR.pdf",text,"[2042.27, 22352.71, 3984.94, 18367.77, 18367.77, 3061.0, 3061.0, 3061.0, 3061.0, 3061.0, 3062.77]",[],3061.0,ambiguous-max,"amount set out in paragraph 1 in accordance with  the following schedule:   a) >>>$3,061.00<<< on May 20, 2026.    b) $3,061.00 on June 20, 2026.    c) $3,061.00 on July 20,","found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-T-083648-25,T2,Order,2026-03-19,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000w3my6IAA/LTB-T-083648-25-HR.pdf,text,"[500.0, 250.0, 250.0]",[],500.0,remedy,"it is ordered that:  1. The Landlord shall pay the Tenants >>>$500.00<<<. This amount represents a rent abatement to  the period ending January 31, 2026",found in operative 'It is ordered that' section; matched expected keyword for category
LTB-T-060793-24,T2,Order,2026-04-24,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000yYI4pIAG/LTB-T-092236-24-HR and LTB-T-060793-24-HR and LTB-L-068112-25-HR.pdf,text,[2900.0],[],2900.0,other,"plication (LTB-L-068112-25) is withdrawn.   4. The last months’ rent deposit of >>>$2,900.00<<< has been applied to the final month of the  tenancy, and the interest owing on","found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-T-009791-26,T2,Order,2026-03-02,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000ulbvDIAQ/LTB-T-009791-26-HR.pdf,text,"[550.0, 500.0, 500.0, 48.0, 48.0]",[],48.0,ambiguous-max,"lord shall pay to the Tenant the cost to file the application in the amount of  >>>$48.00<<<.   7. The Landlord shall pay the Tenant the full amount owing by March 13, 2026","found in operative 'It is ordered that' section; multiple candidate amounts, took max — manual review advised"
LTB-T-000893-26,T2,Order,2026-02-06,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000tZOCoIAO/LTB-L-005842-26_LTB-T-000893-26- February 6 2026.doc.pdf,text,"[2400.0, 78.9, 2400.0, 2400.0, 2400.0, 56.34, 78.9]",[],,,,operative section found but contained only fee/rate/boilerplate amounts — likely no lump sum ordered
LTB-T-069512-24,T2,Order,2026-04-08,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000x1CbeIAE/LTB-T-023062-23 and LTB-T-069512-24 - April 8 2026.pdf,text,"[4198.0, 227.0, 115.0, 250.0, 500.0, 492.0, 4198.0, 4150.0, 48.0]","[4150.0, 48.0]",4198.0,stated_total,"It is ordered that:    1. The total amount the Landlord shall pay the Tenant is >>>$4,198.00<<<. This amount represents:     •  $4,150.00 for a rent abatement.  •  $48.00 for","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-032817-25,T2,Order,2026-01-15,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000rtAwLIAU/LTB-T-032817-25-cert.pdf,text,[],[],,,,no dollar amount found
LTB-T-058488-25,T2,Review Order,2026-05-26,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010Y8FgIAK/LTB-T-058488-25-RV.pdf,text,[],[],,,,no dollar amount found
LTB-T-039619-25,T2,Order,2026-01-16,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000sBtZyIAK/LTB-T-039619-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-087409-25,T2,Order,2026-05-29,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N3000010aBfcIAE/LTB-T-087409-25-HR - May 29 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-084221-25,T2,Order,2026-05-12,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zPjA8IAK/LTB-T-084221-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-002934-25,T2,Order,2026-03-03,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uh2khIAA/LTB-T-002934-25-HR - March 3 2026 (2).doc.pdf,text,[],[],,,,no dollar amount found
LTB-T-029088-25,T2,Order,2026-04-21,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000y6bomIAA/LTB-T-029088-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-018684-25,T2,Order,2026-05-12,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zNZGXIA4/LTB-T-018684-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-037176-25,T2,Order,2026-05-06,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000z0sRtIAI/LTB-T-037176-25-HR - April 29 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-007793-25,T2,Order,2026-04-21,"https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000xqpZGIAY/LTB-T-007793-25-EX April 21, 2026.pdf",text,[],[],,,,no dollar amount found
LTB-T-075101-24,T2,Review Order,2026-01-28,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000t1H93IAE/LTB-T-075101-24-RV - January 28 2026 - certified copy.pdf,text,[],[],,,,no dollar amount found
LTB-T-036975-26,T2,Order,2026-05-20,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N30000102YhpIAE/LTB-T-036975-26-HR.pdf,text,"[7000.0, 400.0, 800.0, 600.0, 200.0, 400.0, 1200.0, 1200.0, 600.0, 600.0, 600.0, 600.0, 1200.0, 600.0, 1200.0, 600.0, 600.0, 800.0, 1200.0, 600.0, 600.0]",[],7000.0,ambiguous-max,"e.  11. The parties occupied the house in December 2025. The Applicant provided >>>$7,000<<< toward  the downpayment. This amount was later returned to her.  12. The Applic","no operative section found, or it had no dollar mentions at all; fell back to full-document search; multiple candidate amounts, took max — manual review advised"
LTB-T-084611-24,T2,Order,2026-02-23,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uQf5qIAC/LTB-T-084611-24-HR.pdf,text,"[35.0, 175.0, 675.0, 75.0, 600.0, 75.0, 1338.0, 490.0, 35.0, 848.0, 1338.0, 1461.0, 1338.0, 75.0, 48.0, 487.0]",[48.0],1461.0,stated_total,"It is ordered that:  1. The total amount the Landlord shall pay the Tenant is >>>$1,461.00<<<. This amount represents:   •  $1,338.00 for a rent abatement.  •  $75.00 for th","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-032299-25,T2,Review Order,2026-01-09,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000r5VStIAM/LTB-T-032299-25-RV2 - January 9 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-009352-25,T2,Review Order,2026-01-05,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000rRmTYIA0/LTB-T-009352-25-RV - January 5 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-065730-25,T2,Order,2026-03-06,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000v3T39IAE/LTB-T-065730-25-HR.pdf,text,[],[],,,,no dollar amount found
LTB-T-074263-23,T2,Order,2026-05-05,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000z2eWBIAY/LTB-T-074263-23-HR - May 5 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-008701-24,T2,Review Order,2026-01-19,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000s4CbOIAU/LTB-T-008701-24-RV and LTB-T-063131-25-HR certified.pdf,text,[],[],,,,no dollar amount found
LTB-T-073014-25,T2,Order,2026-03-30,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000wmeHyIAI/LTB-L-097491-25 & LBT-T-0730414-25_Consent Order Certified.pdf,text,"[4000.0, 131.51, 4000.0, 28000.0, 186.0, 4000.0, 80.55, 23473.75, 131.51, 27287.75, 186.0, 4000.0, 80.55, 23473.75, 131.51]","[27287.75, 186.0, 4000.0]",,,,"found in operative 'It is ordered that' section; only opposite-direction amount(s) found (money flowing the other way, likely a combined hearing) — no correctly-directed amount found; largest opposite-direction figure was \$23,473.75, excluded"
LTB-T-049020-23,T2,Order,2026-03-04,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000uza1WIAQ/LTB-T-049020-23_HR - LTB-T-050471-23_HR -  LTB-L-098952-23_HR - LTB-L-005537-24_HR Certified.pdf,text,[2820.0],[],2820.0,other,"ant’s payments  were accounted for except one, which was the alleged payment of >>>$2,820.00<<< on July 4,  2023. However, the Member addressed this payment in the order at pa","no operative section found, or it had no dollar mentions at all; fell back to full-document search; single candidate amount, no strong keyword match"
LTB-T-056658-25,T2,Order,2026-04-30,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000ykCgNIAU/LTB-T-056658-25-HR - April 30 2026.pdf,text,[],[],,,,no dollar amount found
LTB-T-027453-26,T2,Order,2026-05-14,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zOZgFIAW/LTB-T-101937-25_LTB-T-027453-26HR.pdf,text,[1355.0],[],1355.0,other,"It is ordered on consent that:  1.  The Landlord shall pay to the Tenant, >>>$1,355.00<<<, by electronic transfer, on or before May  7, 2026.     File Number: LTB-T-1019","found in operative 'It is ordered that' section; single candidate amount, no strong keyword match"
LTB-T-072597-25,T2,Order,2026-05-07,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000zCaUUIA0/LTB-T-072597-25-HR.pdf,text,[384.4],[],384.4,stated_total,"red on consent that:  1.  The total amount the Landlord shall pay the Tenant is >>>$384.40<<<.  2. The Landlord shall pay the full amount owing on or before May 11, 2026.  3","found in operative 'It is ordered that' section; explicit stated-total phrasing (""...is \$X"")"
LTB-T-080480-25,T2,Order,2026-03-27,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000wMGPhIAO/LTB-T-080480-25-HR.pdf,text,[300.0],[],,,,"found in operative 'It is ordered that' section; only opposite-direction amount(s) found (money flowing the other way, likely a combined hearing) — no correctly-directed amount found; largest opposite-direction figure was \$300.00, excluded"
LTB-T-038380-25,T2,Order,2026-01-16,https://d3hf2qahezjxpx.cloudfront.net/attachments/exportedBinaries20260723_175229/069N300000sBbMxIAK/LTB-T-038380-25-HR.pdf,text,[],[],,,,no dollar amount found
